Birmingham,B99,52.4814,-1.8998
Bradford,BD97,53.8505,-1.8374
Bradford,BD98,53.8238,-1.7703
Bradford,BD99,53.7939,-1.7521
Bolton,BL11,53.5833,-2.4333
Bolton,BL78,53.5833,-2.4333
The City of Brighton and Hove,BN50,50.8254,-0.1407
Rottingdean,BN51,50.8098,-0.0594
The City of Brighton and Hove,BN52,50.8344,-0.1681
The City of Brighton and Hove,BN88,50.8269,-0.1404
City of Bristol,BS0,51.4646,-2.5636
Weston-Super-Mare,BS80,51.502,-2.6153
City of Bristol,BS98,51.4646,-2.5636
Wirral,CH25,53.397,-3.0119
Wirral,CH26,53.3657,-3.0659
Wirral,CH27,53.4202,-3.0392
Wirral,CH28,53.3762,-3.105
Wirral,CH29,53.3903,-3.1794
Wirral,CH30,53.3762,-3.105
Wirral,CH31,53.3297,-3.0989
Wirral,CH32,53.3619,-2.9976
Neston,CH33,53.2833,-3.05
Cheshire West and Chester,CH34,53.2863,-2.9128
Cheshire West and Chester,CH70,53.1928,-2.9226
Cheshire West and Chester,CH88,53.1973,-2.8832
Cheshire West and Chester,CH99,53.1864,-2.8899
Sutton,CR44,51.3823,-0.1329
Croydon,CR90,51.3833,-0.1
Crewe,CW98,53.0979,-2.4416
City of Derby,DE99,52.9152,-1.4643
Belmont,DH97,54.7927,-1.5351
Gateshead,DH98,54.8873,-1.5884
Belmont,DH99,54.7927,-1.5351
Darlington,DL98,54.5243,-1.5504
Doncaster,DN55,53.5228,-1.1312
Newham,E20,51.5468,-0.0096
Tower Hamlets,E77,51.5139,-0.0691
Tower Hamlets,E98,51.5082,-0.0643
Islington,EC1P,51.5362,-0.103
Islington,EC4P,51.5362,-0.103
Islington,EC50,51.5362,-0.103
Liverpool,L67,53.4106,-2.9779
Sefton,L68,53.4731,-2.9607
Liverpool,L70,53.4106,-2.9779
Liverpool,L71,53.4106,-2.9779
Sefton,L72,53.5041,-2.972
Liverpool,L73,53.4106,-2.9779
Liverpool,L74,53.4106,-2.9779
Sefton,L75,53.4408,-2.9844
Sefton,L80,53.4692,-2.9691
City of Leicester,LE21,52.6323,-1.1249
City of Leicester,LE41,52.6646,-1.1087
City of Leicester,LE55,52.7432,-1.4412
City of Leicester,LE87,52.6275,-1.1329
Leeds,LS88,53.7657,-1.5012
Leeds,LS98,53.7965,-1.5478
Leeds,LS99,53.7965,-1.5478
Manchester,M61,53.4809,-2.2374
Manchester,M99,53.4809,-2.2374
Abbey Hill,MK77,52.0421,-0.8189
Camden,N1C,51.5362,-0.103
Islington,N1P,51.5362,-0.103
Haringey,N81,51.5833,-0.0833
Gateshead,NE82,54.9621,-1.6017
Gateshead,NE83,54.9346,-1.6151
Sunderland,NE85,54.9287,-1.5747
Gateshead,NE88,54.9621,-1.6017
Gateshead,NE92,54.9621,-1.6017
Newcastle upon Tyne,NE98,54.9733,-1.614
City of Nottingham,NG80,52.8925,-1.1495
City of Nottingham,NG90,52.9263,-1.1915
Camden,NW1W,51.5308,-0.1354
Camden,NW26,51.5308,-0.1354
Oldham,OL95,53.5405,-2.1183
City of Peterborough,PE99,52.614,-0.2872
City of Plymouth,PL95,50.3471,-4.0945
Rotherham,S95,53.4301,-1.3568
Sheffield,S96,53.4031,-1.4273
Sheffield,S97,53.4991,-1.3419
Sheffield,S98,53.4041,-1.4313
Sheffield,S99,53.4042,-1.431
Southwark,SE1P,51.5,-0.0833
Windsor and Maidenhead,SL60,51.5186,-0.7148
Slough,SL95,51.4992,-0.5391
Swindon,SN38,51.558,-1.7812
Swindon,SN99,51.558,-1.7812
Sunderland,SR9,54.9046,-1.3822
Southend-on-Sea,SS22,51.5378,0.7143
Southend-on-Sea,SS99,51.5378,0.7143
Lambeth,SW95,51.4963,-0.1115
Shrewsbury,SY99,52.7101,-2.7521
Ealing,UB18,51.5007,-0.4027
City of Westminster,W1A,51.5,-0.1167
Warrington,WA55,53.3925,-2.5802
Halton,WA88,53.368,-2.7687
Wakefield,WF90,53.6833,-1.4977
York,YO90,53.9576,-1.0827
Huntington,YO91,54.0,-1.05
Caddington,LU1,51.8662,-0.4568
Streatley,LU3,51.9463,-0.4437
Chalton,LU4,51.9279,-0.5015
Toddington,LU5,51.9492,-0.5328
Church End,LU6,51.8791,-0.536
Hockliffe,LU7,51.9311,-0.5865
Tingrith,MK17,51.9811,-0.5367
Bedford,MK40,52.1346,-0.4663
Goldington,MK41,52.1524,-0.4479
Elstow,MK42,52.1073,-0.4649
Keeley Green,MK43,52.0612,-0.5279
Colesden,MK44,52.2089,-0.4227
Clophill,MK45,52.0273,-0.4238
Wymington,NN10,52.2688,-0.6027
Hinwick,NN29,52.2572,-0.6635
Staploe,PE19,52.2297,-0.3148
Church End,SG15,52.0134,-0.2637
Upper Stondon,SG16,52.0302,-0.286
Meppershall,SG17,52.0171,-0.3399
Dunton,SG18,52.0831,-0.1975
Girtford,SG19,52.1177,-0.1499
Astwick,SG5,51.9713,-0.2832
Loudwater,HP10,51.6,-0.7
Wycombe Marsh,HP11,51.6242,-0.7453
Booker,HP12,51.6143,-0.7944
Downley,HP13,51.6457,-0.7759
The City,HP14,51.6519,-0.8362
Cryers Hill,HP15,51.6586,-0.7111
Little Hampden,HP16,51.7251,-0.7565
Haddenham,HP17,51.7733,-0.9263
Edgcott,HP18,51.8963,-1.0171
Aylesbury,HP20,51.8167,-0.8146
Walton,HP21,51.8058,-0.806
Pitchcott,HP22,51.8765,-0.8747
Buckland Common,HP23,51.7954,-0.6615
Owlswick,HP27,51.7164,-0.8439
Dagnall,HP4,51.7677,-0.5689
Newtown,HP5,51.7129,-0.6092
Chesham Bois,HP6,51.6859,-0.606
Coleshill,HP7,51.6468,-0.6284
Chalfont St Giles,HP8,51.6318,-0.5703
Beaconsfield,HP9,51.6122,-0.6473
Twyford,MK18,51.9316,-1.0345
Beachampton,MK19,52.0242,-0.8748
Biddlesden,NN13,52.0468,-1.0866
Marsh Gibbon,OX6,51.9027,-1.0612
Turville Heath,RG9,51.5741,-0.9047
Richings Park,SL0,51.5252,-0.5161
Burnham,SL1,51.5353,-0.6658
Stoke Poges,SL2,51.5444,-0.5888
Fulmer,SL3,51.5615,-0.56
Boveney,SL4,51.4923,-0.6527
Hitcham,SL6,51.5238,-0.7287
Medmenham,SL7,51.5529,-0.8401
Well End,SL8,51.5786,-0.7089
Gerrards Cross,SL9,51.5861,-0.5554
Denham,UB9,51.5667,-0.5
Chenies,WD3,51.6745,-0.5305
